,0
12766,southern_us
12767,southern_us
12768,mexican
12769,french
12770,greek
12771,italian
12772,russian
12773,greek
12774,italian
12775,italian
12776,japanese
12777,french
12778,italian
12779,southern_us
12780,chinese
12781,mexican
12782,french
12783,french
12784,italian
12785,thai
12786,indian
12787,japanese
12788,indian
12789,southern_us
12790,greek
12791,russian
12792,greek
12793,italian
12794,italian
12795,french
12796,italian
12797,mexican
12798,southern_us
12799,italian
12800,thai
12801,italian
12802,french
12803,italian
12804,french
12805,southern_us
12806,southern_us
12807,italian
12808,italian
12809,french
12810,moroccan
12811,greek
12812,french
12813,italian
12814,korean
12815,southern_us
12816,italian
12817,mexican
12818,italian
12819,french
12820,french
12821,irish
12822,japanese
12823,mexican
12824,french
12825,mexican
12826,italian
12827,southern_us
12828,chinese
12829,italian
12830,southern_us
12831,mexican
12832,indian
12833,french
12834,italian
12835,italian
12836,southern_us
12837,italian
12838,french
12839,southern_us
12840,french
12841,indian
12842,cajun_creole
12843,french
12844,italian
12845,moroccan
12846,thai
12847,italian
12848,japanese
12849,spanish
12850,mexican
12851,vietnamese
12852,indian
12853,british
12854,chinese
12855,chinese
12856,spanish
12857,italian
12858,irish
12859,brazilian
12860,southern_us
12861,italian
12862,italian
12863,italian
12864,mexican
12865,thai
12866,thai
12867,french
12868,italian
12869,southern_us
12870,italian
12871,french
12872,italian
12873,french
12874,italian
12875,french
12876,italian
12877,indian
12878,mexican
12879,italian
12880,russian
12881,french
12882,french
12883,chinese
12884,italian
12885,italian
12886,british
12887,italian
12888,italian
12889,southern_us
12890,italian
12891,italian
12892,french
12893,italian
12894,french
12895,french
12896,italian
12897,french
12898,russian
12899,italian
12900,british
12901,french
12902,italian
12903,mexican
12904,mexican
12905,greek
12906,greek
12907,french
12908,italian
12909,french
12910,mexican
12911,greek
12912,indian
12913,italian
12914,japanese
12915,mexican
12916,french
12917,italian
12918,italian
12919,italian
12920,french
12921,mexican
12922,southern_us
12923,russian
12924,french
12925,italian
12926,moroccan
12927,french
12928,french
12929,mexican
12930,mexican
12931,southern_us
12932,cajun_creole
12933,mexican
12934,southern_us
12935,italian
12936,french
12937,italian
12938,southern_us
12939,french
12940,italian
12941,italian
12942,italian
12943,french
12944,italian
12945,french
12946,french
12947,indian
12948,italian
12949,french
12950,french
12951,thai
12952,italian
12953,mexican
12954,italian
12955,italian
12956,mexican
12957,french
12958,indian
12959,italian
12960,korean
12961,thai
12962,southern_us
12963,mexican
12964,southern_us
12965,french
12966,southern_us
12967,southern_us
12968,southern_us
12969,italian
12970,italian
12971,chinese
12972,mexican
12973,southern_us
12974,italian
12975,italian
12976,french
12977,french
12978,indian
12979,french
12980,southern_us
12981,italian
12982,french
12983,french
12984,french
12985,french
12986,italian
12987,italian
12988,french
12989,italian
12990,southern_us
12991,italian
12992,french
12993,italian
12994,italian
12995,southern_us
12996,vietnamese
12997,southern_us
12998,indian
12999,moroccan
13000,italian
13001,chinese
13002,greek
13003,french
13004,southern_us
13005,french
13006,italian
13007,french
13008,brazilian
13009,italian
13010,italian
13011,spanish
13012,mexican
13013,southern_us
13014,chinese
13015,mexican
13016,mexican
13017,spanish
13018,french
13019,greek
13020,italian
13021,southern_us
13022,greek
13023,irish
13024,southern_us
13025,italian
13026,brazilian
13027,indian
13028,italian
13029,thai
13030,italian
13031,southern_us
13032,indian
13033,mexican
13034,french
13035,italian
13036,moroccan
13037,british
13038,spanish
13039,japanese
13040,russian
13041,spanish
13042,irish
13043,southern_us
13044,southern_us
13045,italian
13046,italian
13047,greek
13048,southern_us
13049,french
13050,italian
13051,southern_us
13052,italian
13053,french
13054,russian
13055,french
13056,cajun_creole
13057,southern_us
13058,southern_us
13059,italian
13060,southern_us
13061,italian
13062,italian
13063,british
13064,southern_us
13065,french
13066,thai
13067,cajun_creole
13068,chinese
13069,italian
13070,french
13071,southern_us
13072,mexican
13073,italian
13074,italian
13075,italian
13076,indian
13077,moroccan
13078,italian
13079,italian
13080,british
13081,indian
13082,italian
13083,indian
13084,southern_us
13085,italian
13086,french
13087,southern_us
13088,japanese
13089,french
13090,southern_us
13091,italian
13092,french
13093,french
13094,thai
13095,russian
13096,vietnamese
13097,spanish
13098,french
13099,french
13100,italian
13101,italian
13102,italian
13103,italian
13104,thai
13105,french
13106,greek
13107,french
13108,french
13109,french
13110,spanish
13111,british
13112,french
13113,italian
13114,chinese
13115,moroccan
13116,mexican
13117,jamaican
13118,french
13119,italian
13120,southern_us
13121,italian
13122,mexican
13123,british
13124,french
13125,mexican
13126,thai
13127,italian
13128,mexican
13129,thai
13130,southern_us
13131,mexican
13132,british
13133,russian
13134,french
13135,mexican
13136,italian
13137,southern_us
13138,japanese
13139,italian
13140,indian
13141,mexican
13142,italian
13143,french
13144,british
13145,chinese
13146,chinese
13147,french
13148,french
13149,italian
13150,british
13151,italian
13152,southern_us
13153,southern_us
13154,italian
13155,mexican
13156,chinese
13157,southern_us
13158,chinese
13159,italian
13160,british
13161,italian
13162,french
13163,british
13164,southern_us
13165,moroccan
13166,british
13167,italian
13168,indian
13169,british
13170,italian
13171,indian
13172,french
13173,southern_us
13174,southern_us
13175,mexican
13176,french
13177,italian
13178,southern_us
13179,italian
13180,mexican
13181,southern_us
13182,mexican
13183,italian
13184,southern_us
13185,thai
13186,italian
13187,southern_us
13188,mexican
13189,southern_us
13190,southern_us
13191,british
13192,french
13193,moroccan
13194,indian
13195,thai
13196,italian
13197,french
13198,italian
13199,russian
13200,thai
13201,jamaican
13202,italian
13203,indian
13204,russian
13205,italian
13206,italian
13207,french
13208,korean
13209,japanese
13210,italian
13211,spanish
13212,italian
13213,russian
13214,british
13215,french
13216,greek
13217,jamaican
13218,mexican
13219,italian
13220,italian
13221,mexican
13222,mexican
13223,indian
13224,mexican
13225,mexican
13226,mexican
13227,mexican
13228,japanese
13229,mexican
13230,japanese
13231,mexican
13232,french
13233,french
13234,southern_us
13235,french
13236,southern_us
13237,british
13238,mexican
13239,italian
13240,indian
13241,french
13242,indian
13243,indian
13244,italian
13245,southern_us
13246,french
13247,greek
13248,french
13249,spanish
13250,french
13251,italian
13252,british
13253,mexican
13254,french
13255,italian
13256,southern_us
13257,mexican
13258,southern_us
13259,southern_us
13260,italian
13261,french
13262,brazilian
13263,mexican
13264,cajun_creole
13265,mexican
13266,indian
13267,french
13268,indian
13269,french
13270,korean
13271,french
13272,french
13273,french
13274,greek
13275,brazilian
13276,japanese
13277,indian
13278,chinese
13279,greek
13280,italian
13281,japanese
13282,brazilian
13283,southern_us
13284,japanese
13285,italian
13286,southern_us
13287,french
13288,japanese
13289,italian
13290,spanish
13291,indian
13292,irish
13293,italian
13294,italian
13295,italian
13296,mexican
13297,french
13298,vietnamese
13299,italian
13300,chinese
13301,spanish
13302,british
13303,italian
13304,southern_us
13305,italian
13306,greek
13307,cajun_creole
13308,southern_us
13309,french
13310,french
13311,mexican
13312,southern_us
13313,greek
13314,southern_us
13315,french
13316,mexican
13317,southern_us
13318,italian
13319,southern_us
13320,mexican
13321,russian
13322,southern_us
13323,mexican
13324,thai
13325,italian
13326,irish
13327,spanish
13328,mexican
13329,italian
13330,french
13331,southern_us
13332,italian
13333,japanese
13334,greek
13335,southern_us
13336,korean
13337,italian
13338,russian
13339,southern_us
13340,french
13341,chinese
13342,italian
13343,chinese
13344,southern_us
13345,mexican
13346,chinese
13347,french
13348,southern_us
13349,indian
13350,filipino
13351,italian
13352,french
13353,french
13354,indian
13355,italian
13356,italian
13357,chinese
13358,italian
13359,italian
13360,southern_us
13361,british
13362,italian
13363,cajun_creole
13364,southern_us
13365,italian
13366,italian
13367,japanese
13368,southern_us
13369,french
13370,french
13371,russian
13372,southern_us
13373,irish
13374,chinese
13375,french
13376,japanese
13377,indian
13378,cajun_creole
13379,southern_us
13380,french
13381,french
13382,mexican
13383,greek
13384,southern_us
13385,italian
13386,french
13387,russian
13388,french
13389,southern_us
13390,french
13391,mexican
13392,french
13393,italian
13394,moroccan
13395,italian
13396,moroccan
13397,french
13398,french
13399,french
13400,french
13401,italian
13402,mexican
13403,vietnamese
13404,brazilian
13405,italian
13406,southern_us
13407,italian
13408,french
13409,moroccan
13410,italian
13411,thai
13412,thai
13413,french
13414,cajun_creole
13415,mexican
13416,southern_us
13417,southern_us
13418,italian
13419,italian
13420,chinese
13421,indian
13422,french
13423,italian
13424,southern_us
13425,italian
13426,cajun_creole
13427,italian
13428,spanish
13429,thai
13430,italian
13431,mexican
13432,southern_us
13433,greek
13434,southern_us
13435,italian
13436,southern_us
13437,french
13438,southern_us
13439,chinese
13440,mexican
13441,british
13442,italian
13443,mexican
13444,french
13445,mexican
13446,southern_us
13447,italian
13448,french
13449,french
13450,japanese
13451,japanese
13452,italian
13453,japanese
13454,southern_us
13455,italian
13456,moroccan
13457,mexican
13458,italian
13459,mexican
13460,italian
13461,brazilian
13462,british
13463,indian
13464,french
13465,spanish
13466,chinese
13467,french
13468,spanish
13469,italian
13470,thai
13471,mexican
13472,italian
13473,french
13474,french
13475,japanese
13476,french
13477,british
13478,southern_us
13479,vietnamese
13480,french
13481,french
13482,british
13483,chinese
13484,italian
13485,italian
13486,indian
13487,mexican
13488,italian
13489,southern_us
13490,italian
13491,mexican
13492,italian
13493,italian
13494,italian
13495,chinese
13496,french
13497,brazilian
13498,irish
13499,french
13500,southern_us
13501,french
13502,southern_us
13503,mexican
13504,italian
13505,italian
13506,chinese
13507,italian
13508,southern_us
13509,southern_us
13510,mexican
13511,italian
13512,british
13513,southern_us
13514,italian
13515,mexican
13516,french
13517,greek
13518,thai
13519,southern_us
13520,french
13521,moroccan
13522,italian
13523,chinese
13524,mexican
13525,italian
13526,mexican
13527,southern_us
13528,italian
13529,italian
13530,italian
13531,italian
13532,southern_us
13533,french
13534,southern_us
13535,french
13536,mexican
13537,russian
13538,italian
13539,french
13540,japanese
13541,italian
13542,italian
13543,southern_us
13544,french
13545,italian
13546,chinese
13547,mexican
13548,italian
13549,british
13550,italian
13551,french
13552,indian
13553,french
13554,italian
13555,indian
13556,french
13557,french
13558,french
13559,korean
13560,southern_us
13561,mexican
13562,italian
13563,italian
13564,brazilian
13565,italian
13566,southern_us
13567,french
13568,italian
13569,spanish
13570,indian
13571,french
13572,british
13573,japanese
13574,filipino
13575,mexican
13576,mexican
13577,indian
13578,french
13579,italian
13580,french
13581,korean
13582,mexican
13583,italian
13584,greek
13585,french
13586,mexican
13587,italian
13588,mexican
13589,moroccan
13590,italian
13591,chinese
13592,chinese
13593,mexican
13594,brazilian
13595,italian
13596,indian
13597,italian
13598,italian
13599,french
13600,japanese
13601,cajun_creole
13602,french
13603,russian
13604,italian
13605,greek
13606,french
13607,italian
13608,italian
13609,southern_us
13610,french
13611,russian
13612,italian
13613,southern_us
13614,italian
13615,italian
13616,southern_us
13617,indian
13618,indian
13619,italian
13620,southern_us
13621,filipino
13622,mexican
13623,french
13624,italian
13625,french
13626,italian
13627,french
13628,chinese
13629,mexican
13630,french
13631,spanish
13632,southern_us
13633,southern_us
13634,french
13635,french
13636,mexican
13637,french
13638,italian
13639,southern_us
13640,southern_us
13641,southern_us
13642,russian
13643,french
13644,italian
13645,italian
13646,italian
13647,chinese
13648,southern_us
13649,italian
13650,italian
13651,french
13652,southern_us
13653,moroccan
13654,italian
13655,italian
13656,french
13657,moroccan
13658,mexican
13659,mexican
13660,indian
13661,japanese
13662,french
13663,japanese
13664,italian
13665,greek
13666,french
13667,french
13668,southern_us
13669,mexican
13670,thai
13671,mexican
13672,italian
13673,italian
13674,southern_us
13675,greek
13676,french
13677,italian
13678,italian
13679,vietnamese
13680,italian
13681,southern_us
13682,cajun_creole
13683,french
13684,french
13685,greek
13686,french
13687,mexican
13688,italian
13689,moroccan
13690,italian
13691,mexican
13692,moroccan
13693,italian
13694,moroccan
13695,japanese
13696,japanese
13697,mexican
13698,southern_us
13699,southern_us
13700,mexican
13701,southern_us
13702,italian
13703,french
13704,thai
13705,italian
13706,italian
13707,greek
13708,french
13709,southern_us
13710,mexican
13711,indian
13712,mexican
13713,southern_us
13714,southern_us
13715,french
13716,southern_us
13717,british
13718,french
13719,thai
13720,italian
